time,temperature(°C),humidity(%),cloudcover(%),windspeed(km/h),irradiance(W/m²),solar_generation_kwh,wind_turbine_generation_kwh
2023-10-21 20:00:00,20.5,67,0,10.3,0.0,0.0,0.09
2023-10-21 21:00:00,19.9,72,0,9.7,0.0,0.0,0.0
2023-10-21 22:00:00,18.8,80,1,7.4,0.0,0.0,0.0
2023-10-21 23:00:00,17.9,86,1,7.1,0.0,0.0,0.0
2023-10-22 00:00:00,18.3,88,1,8.5,0.0,0.0,0.0
2023-10-22 01:00:00,18.2,90,0,8.2,0.0,0.0,0.0
2023-10-22 02:00:00,17.9,90,0,7.4,0.0,0.0,0.0
2023-10-22 03:00:00,17.6,90,0,8.4,0.0,0.0,0.0
2023-10-22 04:00:00,17.2,92,0,8.4,0.0,0.0,0.0
2023-10-22 05:00:00,16.8,93,0,7.1,0.0,0.0,0.0
2023-10-22 06:00:00,15.4,96,0,8.7,0.0,0.0,0.0
2023-10-22 07:00:00,15.9,95,0,7.1,0.0,0.0,0.0
2023-10-22 08:00:00,16.7,94,3,6.1,9.3,0.03,0.0
2023-10-22 09:00:00,19.1,89,13,8.9,117.5,0.4,0.0
2023-10-22 10:00:00,20.4,80,7,9.9,254.8,0.87,0.0
2023-10-22 11:00:00,21.5,68,30,11.1,368.7,1.29,0.33
2023-10-22 12:00:00,22.2,62,30,10.1,385.5,1.36,0.03
2023-10-22 13:00:00,22.9,56,30,11.2,354.2,1.26,0.36
2023-10-22 14:00:00,23.1,55,30,10.5,357.8,1.27,0.15
2023-10-22 15:00:00,23.9,45,3,8.7,235.6,0.85,0.0
2023-10-22 16:00:00,23.8,45,0,8.2,263.4,0.95,0.0
2023-10-22 17:00:00,22.9,51,3,7.2,123.4,0.44,0.0
2023-10-22 18:00:00,19.5,63,9,6.5,10.4,0.04,0.0
2023-10-22 19:00:00,17.8,67,2,8.7,0.0,0.0,0.0
2023-10-22 20:00:00,17.5,68,10,8.1,0.0,0.0,0.0
2023-10-22 21:00:00,17.1,71,2,8.7,0.0,0.0,0.0
2023-10-22 22:00:00,16.7,74,0,9.7,0.0,0.0,0.0
2023-10-22 23:00:00,16.4,76,0,10.1,0.0,0.0,0.03
2023-10-23 00:00:00,17.3,73,0,8.8,0.0,0.0,0.0
2023-10-23 01:00:00,17.0,75,0,9.4,0.0,0.0,0.0
2023-10-23 02:00:00,17.7,73,15,7.9,0.0,0.0,0.0
2023-10-23 03:00:00,16.7,86,27,7.9,0.0,0.0,0.0
2023-10-23 04:00:00,15.8,90,27,10.1,0.0,0.0,0.03
2023-10-23 05:00:00,16.0,90,18,8.9,0.0,0.0,0.0
2023-10-23 06:00:00,15.3,93,2,9.4,0.0,0.0,0.0
2023-10-23 07:00:00,16.6,92,16,6.8,0.0,0.0,0.0
2023-10-23 08:00:00,17.5,92,23,7.5,7.0,0.02,0.0
2023-10-23 09:00:00,19.4,86,31,10.0,87.5,0.3,0.0
2023-10-23 10:00:00,20.7,75,30,9.1,186.6,0.64,0.0
2023-10-23 11:00:00,21.7,68,30,8.4,221.6,0.77,0.0
2023-10-23 12:00:00,22.6,66,30,8.3,223.8,0.78,0.0
2023-10-23 13:00:00,23.4,64,30,8.7,256.6,0.89,0.0
2023-10-23 14:00:00,23.8,61,32,8.7,225.6,0.79,0.0
2023-10-23 15:00:00,24.5,57,25,7.1,280.3,0.99,0.0
2023-10-23 16:00:00,23.9,62,21,7.4,245.1,0.86,0.0
2023-10-23 17:00:00,23.0,67,46,5.4,102.6,0.36,0.0
2023-10-23 18:00:00,20.5,82,47,5.2,3.1,0.01,0.0
2023-10-23 19:00:00,19.5,85,20,3.8,0.0,0.0,0.0
2023-10-23 20:00:00,17.8,92,13,7.4,0.0,0.0,0.0
2023-10-23 21:00:00,18.7,88,1,5.8,0.0,0.0,0.0
2023-10-23 22:00:00,18.3,89,0,5.4,0.0,0.0,0.0
2023-10-23 23:00:00,18.9,85,0,5.5,0.0,0.0,0.0
2023-10-24 00:00:00,15.5,91,0,8.1,0.0,0.0,0.0
2023-10-24 01:00:00,15.8,86,0,5.9,0.0,0.0,0.0
2023-10-24 02:00:00,18.1,73,0,4.5,0.0,0.0,0.0
2023-10-24 03:00:00,15.4,89,1,8.0,0.0,0.0,0.0
2023-10-24 04:00:00,15.2,93,0,8.7,0.0,0.0,0.0
2023-10-24 05:00:00,15.8,93,0,8.3,0.0,0.0,0.0
2023-10-24 06:00:00,16.1,93,0,7.1,0.0,0.0,0.0
2023-10-24 07:00:00,15.1,96,0,9.4,0.0,0.0,0.0
2023-10-24 08:00:00,16.0,93,0,5.9,7.0,0.02,0.0
2023-10-24 09:00:00,18.4,87,1,4.9,107.2,0.36,0.0
2023-10-24 10:00:00,19.7,83,0,6.6,246.0,0.84,0.0
2023-10-24 11:00:00,20.8,78,0,7.4,363.7,1.25,0.0
2023-10-24 12:00:00,21.8,75,0,8.2,441.4,1.51,0.0
2023-10-24 13:00:00,22.3,75,11,9.2,466.8,1.6,0.0
2023-10-24 14:00:00,22.1,76,25,12.3,440.4,1.51,0.69
2023-10-24 15:00:00,21.7,77,31,11.0,342.3,1.17,0.3
2023-10-24 16:00:00,22.4,73,31,8.9,216.7,0.74,0.0
2023-10-24 17:00:00,21.8,76,32,5.5,81.3,0.28,0.0
2023-10-24 18:00:00,20.8,82,30,3.0,2.8,0.01,0.0
2023-10-24 19:00:00,20.3,84,28,4.9,0.0,0.0,0.0
2023-10-24 20:00:00,17.6,95,30,6.4,0.0,0.0,0.0
2023-10-24 21:00:00,17.0,96,32,5.2,0.0,0.0,0.0
2023-10-24 22:00:00,16.3,97,44,4.6,0.0,0.0,0.0
2023-10-24 23:00:00,15.6,98,77,5.9,0.0,0.0,0.0
2023-10-25 00:00:00,15.5,98,87,7.9,0.0,0.0,0.0
2023-10-25 01:00:00,15.5,99,100,7.1,0.0,0.0,0.0
2023-10-25 02:00:00,16.2,99,100,4.7,0.0,0.0,0.0
2023-10-25 03:00:00,17.0,98,94,4.8,0.0,0.0,0.0
2023-10-25 04:00:00,15.7,99,100,5.5,0.0,0.0,0.0
2023-10-25 05:00:00,16.7,99,100,9.1,0.0,0.0,0.0
2023-10-25 06:00:00,17.4,97,100,13.0,0.0,0.0,0.9
2023-10-25 07:00:00,17.3,97,62,13.8,0.0,0.0,1.14
2023-10-25 08:00:00,17.3,95,32,12.2,0.0,0.0,0.66
2023-10-25 09:00:00,18.1,90,39,16.3,11.8,0.04,1.5
2023-10-25 10:00:00,18.9,85,41,18.1,42.3,0.14,1.5
2023-10-25 11:00:00,19.6,80,35,19.5,351.7,1.21,1.5
2023-10-25 12:00:00,20.2,75,38,19.7,406.8,1.41,1.5
2023-10-25 13:00:00,20.7,70,37,20.0,152.9,0.53,1.5
2023-10-25 14:00:00,21.7,64,29,22.0,150.3,0.53,1.65
2023-10-25 15:00:00,22.8,59,29,21.9,347.5,1.23,1.64
2023-10-25 16:00:00,22.6,66,34,20.0,177.4,0.62,1.5
2023-10-25 17:00:00,21.9,70,29,17.4,48.9,0.17,1.5
2023-10-25 18:00:00,21.4,69,31,20.5,1.9,0.01,1.54
2023-10-25 19:00:00,21.5,72,32,22.8,0.0,0.0,1.71
2023-10-25 20:00:00,21.3,72,30,21.4,0.0,0.0,1.6
2023-10-25 21:00:00,20.8,74,32,18.8,0.0,0.0,1.5
2023-10-25 22:00:00,20.8,75,34,16.8,0.0,0.0,1.5
2023-10-25 23:00:00,20.4,78,32,14.3,0.0,0.0,1.29
2023-10-26 00:00:00,20.4,76,31,17.8,0.0,0.0,1.5
2023-10-26 01:00:00,21.3,64,35,24.5,0.0,0.0,1.84
2023-10-26 02:00:00,21.6,59,48,26.5,0.0,0.0,1.99
2023-10-26 03:00:00,21.4,59,62,23.2,0.0,0.0,1.74
2023-10-26 04:00:00,21.0,63,49,24.6,0.0,0.0,1.85
2023-10-26 05:00:00,20.9,64,90,25.3,0.0,0.0,1.9
2023-10-26 06:00:00,21.4,59,71,27.0,0.0,0.0,02.02
2023-10-26 07:00:00,21.2,60,35,21.4,0.0,0.0,1.6
2023-10-26 08:00:00,21.1,58,32,21.0,2.4,0.01,1.58
2023-10-26 09:00:00,22.0,56,38,21.2,22.3,0.08,1.59
2023-10-26 10:00:00,23.0,55,33,20.0,163.4,0.58,1.5
2023-10-26 11:00:00,23.8,50,32,23.0,219.8,0.79,1.72
2023-10-26 12:00:00,24.1,48,37,26.4,180.8,0.65,1.98
2023-10-26 13:00:00,24.3,49,46,30.8,282.7,01.01,2.31
2023-10-26 14:00:00,24.2,50,66,30.6,184.9,0.66,2.3
2023-10-26 15:00:00,23.7,52,50,32.1,37.5,0.13,2.41
2023-10-26 16:00:00,23.7,52,45,30.9,189.7,0.68,2.32
2023-10-26 17:00:00,22.3,59,49,27.2,66.2,0.23,02.04
2023-10-26 18:00:00,22.0,58,77,28.6,1.0,0.0,2.14
2023-10-26 19:00:00,21.5,61,44,29.2,0.0,0.0,2.19
2023-10-26 20:00:00,20.7,67,46,25.3,0.0,0.0,1.9
2023-10-26 21:00:00,20.7,69,74,25.3,0.0,0.0,1.9
2023-10-26 22:00:00,20.6,72,32,22.3,0.0,0.0,1.67
2023-10-26 23:00:00,20.0,75,35,19.8,0.0,0.0,1.5
2023-10-27 00:00:00,19.8,77,16,19.7,0.0,0.0,1.5
2023-10-27 01:00:00,19.8,74,19,19.4,0.0,0.0,1.5
2023-10-27 02:00:00,19.6,74,6,16.2,0.0,0.0,1.5
2023-10-27 03:00:00,19.4,73,28,15.9,0.0,0.0,1.5
2023-10-27 04:00:00,19.9,75,15,20.4,0.0,0.0,1.53
2023-10-27 05:00:00,19.7,75,8,18.1,0.0,0.0,1.5
2023-10-27 06:00:00,19.4,76,20,15.9,0.0,0.0,1.5
2023-10-27 07:00:00,19.2,77,36,14.3,0.0,0.0,1.29
2023-10-27 08:00:00,19.2,79,39,16.4,4.8,0.02,1.5
2023-10-27 09:00:00,20.1,76,46,19.5,12.0,0.04,1.5
2023-10-27 10:00:00,21.4,69,28,20.9,163.7,0.57,1.57
2023-10-27 11:00:00,22.2,66,16,22.2,304.5,01.06,1.66
2023-10-27 12:00:00,22.8,65,30,22.3,362.8,1.27,1.67
2023-10-27 13:00:00,23.4,63,24,20.6,297.8,01.04,1.55
2023-10-27 14:00:00,24.1,61,5,20.6,391.8,1.37,1.55
2023-10-27 15:00:00,24.4,61,12,16.8,344.2,1.2,1.5
2023-10-27 16:00:00,24.8,60,19,17.3,137.2,0.48,1.5
2023-10-27 17:00:00,24.4,61,28,21.3,88.1,0.31,1.6
2023-10-27 18:00:00,23.2,62,53,19.3,1.1,0.0,1.5
2023-10-27 19:00:00,23.3,61,31,24.1,0.0,0.0,1.81
2023-10-27 20:00:00,23.0,63,30,25.5,0.0,0.0,1.91
2023-10-27 21:00:00,22.1,69,23,20.2,0.0,0.0,1.52
2023-10-27 22:00:00,21.8,69,4,24.4,0.0,0.0,1.83
2023-10-27 23:00:00,21.9,65,0,29.8,0.0,0.0,2.24
2023-10-28 00:00:00,21.7,67,0,30.3,0.0,0.0,2.27
2023-10-28 01:00:00,21.4,69,4,29.2,0.0,0.0,2.19
2023-10-28 02:00:00,21.2,70,6,30.0,0.0,0.0,2.25
2023-10-28 03:00:00,21.0,70,5,31.5,0.0,0.0,2.36
2023-10-28 04:00:00,21.4,75,7,29.1,0.0,0.0,2.18
2023-10-28 05:00:00,21.2,75,26,28.5,0.0,0.0,2.14
2023-10-28 06:00:00,21.0,75,32,27.8,0.0,0.0,02.08
2023-10-28 07:00:00,20.9,75,32,28.0,0.0,0.0,2.1
2023-10-28 08:00:00,20.9,75,20,27.5,2.4,0.01,02.06
2023-10-28 09:00:00,21.9,71,30,30.5,87.5,0.3,2.29
2023-10-28 10:00:00,22.5,69,24,25.9,212.6,0.74,1.94
2023-10-28 11:00:00,23.2,66,10,25.2,331.4,1.15,1.89
2023-10-28 12:00:00,23.8,64,4,24.9,380.8,1.33,1.87
2023-10-28 13:00:00,24.4,62,0,23.0,432.6,1.51,1.72
2023-10-28 14:00:00,24.8,60,0,18.9,420.6,1.47,1.5
2023-10-28 15:00:00,25.1,60,0,13.9,342.1,1.19,1.17
2023-10-28 16:00:00,25.3,64,6,16.9,176.4,0.61,1.5
2023-10-28 17:00:00,24.8,66,1,13.7,88.2,0.3,1.11
2023-10-28 18:00:00,23.4,69,1,10.5,1.2,0.0,0.15
2023-10-28 19:00:00,22.4,70,1,8.5,0.0,0.0,0.0
2023-10-28 20:00:00,22.0,71,0,8.4,0.0,0.0,0.0
2023-10-28 21:00:00,21.2,73,3,7.4,0.0,0.0,0.0
2023-10-28 22:00:00,20.6,76,5,7.1,0.0,0.0,0.0
2023-10-28 23:00:00,19.6,83,2,7.5,0.0,0.0,0.0
2023-10-29 00:00:00,18.8,88,21,8.4,0.0,0.0,0.0
2023-10-29 01:00:00,19.1,88,18,6.4,0.0,0.0,0.0
2023-10-29 02:00:00,18.4,91,23,6.7,0.0,0.0,0.0
2023-10-29 03:00:00,18.1,91,33,7.7,0.0,0.0,0.0
2023-10-29 04:00:00,17.4,93,46,9.2,0.0,0.0,0.0
2023-10-29 05:00:00,17.2,93,45,9.5,0.0,0.0,0.0
2023-10-29 06:00:00,17.4,92,56,8.0,0.0,0.0,0.0
2023-10-29 07:00:00,17.3,93,36,7.6,0.0,0.0,0.0
2023-10-29 08:00:00,17.4,93,34,7.3,0.0,0.0,0.0
2023-10-29 09:00:00,19.9,84,24,4.1,54.7,0.19,0.0
2023-10-29 10:00:00,21.6,77,31,4.8,196.0,0.67,0.0
2023-10-29 11:00:00,22.3,73,55,4.6,164.7,0.57,0.0
2023-10-29 12:00:00,22.9,73,79,4.1,208.4,0.71,0.0
2023-10-29 13:00:00,23.2,71,98,4.4,195.2,0.67,0.0
2023-10-29 14:00:00,23.6,69,20,3.3,218.4,0.75,0.0
2023-10-29 15:00:00,23.4,69,67,7.0,252.5,0.87,0.0
2023-10-29 16:00:00,23.4,69,37,15.0,117.4,0.41,1.5
2023-10-29 17:00:00,21.9,75,36,15.7,38.0,0.13,1.5
2023-10-29 18:00:00,20.2,84,31,14.8,0.0,0.0,1.44
2023-10-29 19:00:00,19.2,92,27,16.8,0.0,0.0,1.5
2023-10-29 20:00:00,19.0,95,9,18.5,0.0,0.0,1.5
2023-10-29 21:00:00,18.9,96,24,17.6,0.0,0.0,1.5
2023-10-29 22:00:00,18.9,95,87,17.1,0.0,0.0,1.5
2023-10-29 23:00:00,18.7,97,92,15.0,0.0,0.0,1.5
2023-10-30 00:00:00,18.6,97,92,13.1,0.0,0.0,0.93
2023-10-30 01:00:00,18.4,98,91,12.4,0.0,0.0,0.72
2023-10-30 02:00:00,18.2,99,92,12.8,0.0,0.0,0.84
2023-10-30 03:00:00,18.1,99,90,13.8,0.0,0.0,1.14
2023-10-30 04:00:00,17.8,98,90,14.0,0.0,0.0,1.2
2023-10-30 05:00:00,17.6,97,1,14.0,0.0,0.0,1.2
2023-10-30 06:00:00,17.4,96,1,15.8,0.0,0.0,1.5
2023-10-30 07:00:00,17.6,95,1,16.3,0.0,0.0,1.5
2023-10-30 08:00:00,17.8,95,10,15.0,2.5,0.01,1.5
2023-10-30 09:00:00,19.4,88,40,19.0,64.4,0.22,1.5
2023-10-30 10:00:00,20.7,81,30,19.7,102.5,0.35,1.5
2023-10-30 11:00:00,22.5,68,37,20.2,221.6,0.77,1.52
2023-10-30 12:00:00,23.6,64,14,19.0,301.1,01.05,1.5
2023-10-30 13:00:00,24.2,62,21,20.4,399.4,1.39,1.53
2023-10-30 14:00:00,23.8,64,17,23.4,351.1,1.22,1.76
2023-10-30 15:00:00,23.1,67,18,23.5,281.5,0.98,1.76
2023-10-30 16:00:00,23.3,66,5,19.9,170.7,0.59,1.5
2023-10-30 17:00:00,21.1,76,8,20.6,87.7,0.3,1.55
2023-10-30 18:00:00,19.6,83,5,19.0,0.0,0.0,1.5
2023-10-30 19:00:00,19.1,87,3,18.6,0.0,0.0,1.5
2023-10-30 20:00:00,18.8,89,4,17.3,0.0,0.0,1.5
2023-10-30 21:00:00,18.4,91,7,15.3,0.0,0.0,1.5
2023-10-30 22:00:00,18.1,93,8,11.5,0.0,0.0,0.45
2023-10-30 23:00:00,17.8,94,5,9.8,0.0,0.0,0.0
2023-10-31 00:00:00,17.5,94,4,8.7,0.0,0.0,0.0
2023-10-31 01:00:00,17.3,95,30,9.2,0.0,0.0,0.0
2023-10-31 02:00:00,17.0,96,13,6.6,0.0,0.0,0.0
2023-10-31 03:00:00,16.8,97,26,7.3,0.0,0.0,0.0
2023-10-31 04:00:00,17.0,97,90,6.4,0.0,0.0,0.0
2023-10-31 05:00:00,17.0,97,90,5.8,0.0,0.0,0.0
2023-10-31 06:00:00,17.0,96,90,4.0,0.0,0.0,0.0
2023-10-31 07:00:00,17.3,94,90,2.2,0.0,0.0,0.0
2023-10-31 08:00:00,17.7,92,90,2.8,0.0,0.0,0.0
2023-10-31 09:00:00,18.4,90,90,7.2,0.0,0.0,0.0
2023-10-31 10:00:00,19.1,87,88,11.4,13.4,0.05,0.42
2023-10-31 11:00:00,19.8,82,78,13.2,44.6,0.15,0.96
2023-10-31 12:00:00,20.4,78,79,12.9,89.5,0.31,0.87
2023-10-31 13:00:00,21.1,75,74,13.1,292.7,01.01,0.93
2023-10-31 14:00:00,21.1,75,5,12.8,323.1,1.11,0.84
2023-10-31 15:00:00,21.0,76,2,11.2,315.8,01.09,0.36
2023-10-31 16:00:00,20.8,81,10,10.7,187.9,0.64,0.21
2023-10-31 17:00:00,20.3,83,1,7.4,83.7,0.28,0.0
2023-10-31 18:00:00,19.2,88,1,6.4,0.0,0.0,0.0
2023-10-31 19:00:00,18.0,95,0,4.2,0.0,0.0,0.0
2023-10-31 20:00:00,17.7,97,4,4.9,0.0,0.0,0.0
2023-10-31 21:00:00,17.4,96,2,5.4,0.0,0.0,0.0
2023-10-31 22:00:00,17.6,95,1,6.5,0.0,0.0,0.0
2023-10-31 23:00:00,18.0,93,1,7.6,0.0,0.0,0.0
2023-11-01 00:00:00,18.3,92,1,8.7,0.0,0.0,0.0
2023-11-01 01:00:00,18.1,93,0,7.6,0.0,0.0,0.0
2023-11-01 02:00:00,18.2,92,0,8.0,0.0,0.0,0.0
2023-11-01 03:00:00,18.5,92,1,11.2,0.0,0.0,0.36
2023-11-01 04:00:00,18.2,94,29,11.1,0.0,0.0,0.33
2023-11-01 05:00:00,18.3,93,30,10.9,0.0,0.0,0.27
2023-11-01 06:00:00,18.4,93,41,13.2,0.0,0.0,0.96
2023-11-01 07:00:00,18.6,90,66,15.7,0.0,0.0,1.5
2023-11-01 08:00:00,18.9,88,90,15.7,0.0,0.0,1.5
2023-11-01 09:00:00,19.3,84,43,15.5,6.2,0.02,1.5
2023-11-01 10:00:00,20.5,76,81,15.3,129.9,0.45,1.5
2023-11-01 11:00:00,21.4,69,79,16.3,145.0,0.5,1.5
2023-11-01 12:00:00,21.4,68,90,14.3,47.4,0.17,1.29
2023-11-01 13:00:00,21.7,65,31,13.4,79.5,0.28,01.02
2023-11-01 14:00:00,22.5,59,37,12.1,161.5,0.57,0.63
2023-11-01 15:00:00,23.0,53,21,11.6,136.4,0.49,0.48
2023-11-01 16:00:00,22.6,62,15,13.2,188.3,0.66,0.96
2023-11-01 17:00:00,21.7,66,13,12.4,64.1,0.22,0.72
2023-11-01 18:00:00,20.0,75,17,6.1,0.0,0.0,0.0
2023-11-01 19:00:00,19.2,80,8,9.1,0.0,0.0,0.0
2023-11-01 20:00:00,18.6,83,13,11.2,0.0,0.0,0.36
2023-11-01 21:00:00,18.0,91,10,12.0,0.0,0.0,0.6
2023-11-01 22:00:00,17.5,92,34,8.4,0.0,0.0,0.0
2023-11-01 23:00:00,17.2,92,10,7.3,0.0,0.0,0.0
2023-11-02 00:00:00,16.9,91,18,7.6,0.0,0.0,0.0
2023-11-02 01:00:00,16.8,90,46,7.6,0.0,0.0,0.0
2023-11-02 02:00:00,16.5,90,45,6.1,0.0,0.0,0.0
2023-11-02 03:00:00,16.3,90,56,6.4,0.0,0.0,0.0
2023-11-02 04:00:00,15.3,93,79,7.0,0.0,0.0,0.0
2023-11-02 05:00:00,15.8,92,78,6.1,0.0,0.0,0.0
2023-11-02 06:00:00,16.4,90,69,6.9,0.0,0.0,0.0
2023-11-02 07:00:00,16.2,92,53,13.6,0.0,0.0,01.08
2023-11-02 08:00:00,16.7,89,79,13.0,0.0,0.0,0.9
2023-11-02 09:00:00,17.0,89,95,4.0,0.0,0.0,0.0
2023-11-02 10:00:00,17.2,88,85,5.1,0.0,0.0,0.0
2023-11-02 11:00:00,17.8,86,85,5.5,43.6,0.15,0.0
2023-11-02 12:00:00,18.6,83,50,6.2,108.5,0.37,0.0
2023-11-02 13:00:00,19.9,76,39,11.2,331.0,1.14,0.36
2023-11-02 14:00:00,19.8,75,79,10.5,203.7,0.71,0.15
2023-11-02 15:00:00,19.4,77,45,7.6,75.4,0.26,0.0
2023-11-02 16:00:00,18.0,89,100,14.2,11.6,0.04,1.26
2023-11-02 17:00:00,17.9,89,75,16.3,0.7,0.0,1.5
2023-11-02 18:00:00,17.4,90,100,23.3,0.0,0.0,1.75
2023-11-02 19:00:00,16.8,91,100,18.7,0.0,0.0,1.5
2023-11-02 20:00:00,16.8,92,61,13.9,0.0,0.0,1.17
2023-11-02 21:00:00,16.8,93,100,17.6,0.0,0.0,1.5
2023-11-02 22:00:00,17.0,90,83,15.6,0.0,0.0,1.5
2023-11-02 23:00:00,17.0,91,36,19.2,0.0,0.0,1.5
2023-11-03 00:00:00,16.8,93,31,17.1,0.0,0.0,1.5
2023-11-03 01:00:00,16.9,92,32,18.3,0.0,0.0,1.5
2023-11-03 02:00:00,16.9,91,37,16.3,0.0,0.0,1.5
2023-11-03 03:00:00,16.9,91,41,13.9,0.0,0.0,1.17
2023-11-03 04:00:00,17.5,89,47,10.6,0.0,0.0,0.18
2023-11-03 05:00:00,17.2,89,40,9.2,0.0,0.0,0.0
2023-11-03 06:00:00,17.3,90,22,9.0,0.0,0.0,0.0
2023-11-03 07:00:00,17.0,89,18,8.2,0.0,0.0,0.0
2023-11-03 08:00:00,17.2,89,5,9.8,0.0,0.0,0.0
2023-11-03 09:00:00,18.3,87,33,12.2,74.6,0.25,0.66
2023-11-03 10:00:00,19.1,81,49,13.0,180.9,0.62,0.9
2023-11-03 11:00:00,20.0,76,16,14.1,289.5,1.0,1.23
2023-11-03 12:00:00,21.0,70,10,17.7,381.6,1.33,1.5
2023-11-03 13:00:00,21.7,68,10,18.9,412.5,1.44,1.5
2023-11-03 14:00:00,22.1,68,32,19.0,393.9,1.37,1.5
2023-11-03 15:00:00,22.1,71,16,16.6,113.5,0.39,1.5
2023-11-03 16:00:00,22.8,70,26,19.9,161.0,0.56,1.5
2023-11-03 17:00:00,22.8,65,28,25.8,60.5,0.21,1.94
2023-11-03 18:00:00,22.2,66,30,23.2,0.0,0.0,1.74
2023-11-03 19:00:00,22.6,64,30,28.4,0.0,0.0,2.13
2023-11-03 20:00:00,22.1,67,30,27.5,0.0,0.0,02.06
2023-11-03 21:00:00,22.0,69,31,31.4,0.0,0.0,2.36
2023-11-03 22:00:00,22.1,68,30,34.4,0.0,0.0,2.58
2023-11-03 23:00:00,21.8,69,30,31.8,0.0,0.0,2.39
2023-11-04 00:00:00,21.6,68,30,29.7,0.0,0.0,2.23
2023-11-04 01:00:00,21.3,67,30,26.9,0.0,0.0,02.02
2023-11-04 02:00:00,21.0,67,30,24.1,0.0,0.0,1.81
2023-11-04 03:00:00,21.0,63,30,23.8,0.0,0.0,1.78
2023-11-04 04:00:00,20.8,64,30,24.8,0.0,0.0,1.86
2023-11-04 05:00:00,21.7,59,30,24.6,0.0,0.0,1.85
2023-11-04 06:00:00,21.2,62,32,17.7,0.0,0.0,1.5
2023-11-04 07:00:00,20.5,66,34,13.7,0.0,0.0,1.11
2023-11-04 08:00:00,19.9,69,30,11.8,0.0,0.0,0.54
2023-11-04 09:00:00,20.4,69,30,13.1,32.1,0.11,0.93
2023-11-04 10:00:00,21.1,67,30,13.2,86.3,0.3,0.96
2023-11-04 11:00:00,23.0,59,30,14.1,219.3,0.77,1.23
2023-11-04 12:00:00,25.0,52,29,18.2,362.8,1.29,1.5
2023-11-04 13:00:00,26.2,46,29,28.4,423.6,1.51,2.13
2023-11-04 14:00:00,26.8,45,30,32.3,373.6,1.33,2.42
2023-11-04 15:00:00,27.3,44,29,33.6,295.8,01.06,2.52
2023-11-04 16:00:00,26.6,50,30,28.8,201.3,0.71,2.16
2023-11-04 17:00:00,26.5,42,31,28.8,56.7,0.2,2.16
2023-11-04 18:00:00,25.3,46,26,29.9,0.0,0.0,2.24
2023-11-04 19:00:00,26.0,40,32,38.7,0.0,0.0,2.9
2023-11-04 20:00:00,25.7,41,63,35.1,0.0,0.0,2.63
2023-11-04 21:00:00,25.3,43,49,38.4,0.0,0.0,2.88
2023-11-04 22:00:00,19.8,74,33,37.3,0.0,0.0,2.8
2023-11-04 23:00:00,18.3,76,90,34.1,0.0,0.0,2.56
2023-11-05 00:00:00,17.4,85,90,21.9,0.0,0.0,1.64
2023-11-05 01:00:00,18.8,87,59,24.5,0.0,0.0,1.84
2023-11-05 02:00:00,19.0,83,39,27.9,0.0,0.0,02.09
2023-11-05 03:00:00,19.0,82,17,29.4,0.0,0.0,2.2
2023-11-05 04:00:00,17.4,83,4,23.4,0.0,0.0,1.76
2023-11-05 05:00:00,18.3,81,25,27.7,0.0,0.0,02.08
2023-11-05 06:00:00,18.3,82,12,25.3,0.0,0.0,1.9
2023-11-05 07:00:00,18.0,83,0,20.4,0.0,0.0,1.53
2023-11-05 08:00:00,18.0,78,0,20.1,0.0,0.0,1.51
2023-11-05 09:00:00,18.5,82,0,22.0,81.0,0.28,1.65
2023-11-05 10:00:00,19.2,80,31,22.0,216.4,0.74,1.65
2023-11-05 11:00:00,19.6,77,0,20.5,199.3,0.69,1.54
2023-11-05 12:00:00,20.3,73,0,20.2,408.3,1.42,1.52
2023-11-05 13:00:00,20.9,69,2,22.7,429.6,1.5,1.7
2023-11-05 14:00:00,21.2,69,14,22.4,394.6,1.38,1.68
2023-11-05 15:00:00,21.1,70,23,19.9,287.4,1.0,1.5
2023-11-05 16:00:00,22.0,67,22,24.5,179.4,0.63,1.84
2023-11-05 17:00:00,21.7,66,19,29.3,49.1,0.17,2.2
2023-11-05 18:00:00,21.6,61,17,33.4,0.0,0.0,2.5
2023-11-05 19:00:00,21.4,62,12,33.5,0.0,0.0,2.51
2023-11-05 20:00:00,21.2,62,13,33.5,0.0,0.0,2.51
2023-11-05 21:00:00,20.9,64,2,32.4,0.0,0.0,2.43
2023-11-05 22:00:00,20.6,67,4,29.4,0.0,0.0,2.2
2023-11-05 23:00:00,20.5,67,1,31.5,0.0,0.0,2.36
2023-11-06 00:00:00,20.2,70,0,31.6,0.0,0.0,2.37
2023-11-06 01:00:00,20.1,73,6,32.3,0.0,0.0,2.42
2023-11-06 02:00:00,20.0,73,0,32.4,0.0,0.0,2.43
2023-11-06 03:00:00,19.9,74,0,32.8,0.0,0.0,2.46
2023-11-06 04:00:00,20.2,73,2,31.9,0.0,0.0,2.39
2023-11-06 05:00:00,19.9,75,2,30.7,0.0,0.0,2.3
2023-11-06 06:00:00,19.8,76,3,28.1,0.0,0.0,2.11
2023-11-06 07:00:00,19.6,78,1,26.1,0.0,0.0,1.96
2023-11-06 08:00:00,19.7,78,1,27.9,0.0,0.0,02.09
2023-11-06 09:00:00,20.3,76,0,29.3,72.1,0.25,2.2
2023-11-06 10:00:00,21.0,74,0,28.3,202.0,0.7,2.12
2023-11-06 11:00:00,21.6,72,0,28.6,318.3,1.1,2.14
